timestamp,forecast,split,model_name,training_horizon,forecast_horizon
2024-11-20 23:00:00,54558.49456478449,1,AutoARIMA_wFC,1344,24
2024-11-21 00:00:00,52973.98411261323,1,AutoARIMA_wFC,1344,24
2024-11-21 01:00:00,52248.23965781045,1,AutoARIMA_wFC,1344,24
2024-11-21 02:00:00,52051.24497966424,1,AutoARIMA_wFC,1344,24
2024-11-21 03:00:00,52162.837040877785,1,AutoARIMA_wFC,1344,24
2024-11-21 04:00:00,52338.177512241105,1,AutoARIMA_wFC,1344,24
2024-11-21 05:00:00,52510.81556170645,1,AutoARIMA_wFC,1344,24
2024-11-21 06:00:00,52597.3360576488,1,AutoARIMA_wFC,1344,24
2024-11-21 07:00:00,52688.500384494306,1,AutoARIMA_wFC,1344,24
2024-11-21 08:00:00,52744.306671870785,1,AutoARIMA_wFC,1344,24
2024-11-21 09:00:00,52816.279775285555,1,AutoARIMA_wFC,1344,24
2024-11-21 10:00:00,52872.00016908854,1,AutoARIMA_wFC,1344,24
2024-11-21 11:00:00,52906.55339610629,1,AutoARIMA_wFC,1344,24
2024-11-21 12:00:00,52925.84659606,1,AutoARIMA_wFC,1344,24
2024-11-21 13:00:00,52922.286221876435,1,AutoARIMA_wFC,1344,24
2024-11-21 14:00:00,52890.903581757826,1,AutoARIMA_wFC,1344,24
2024-11-21 15:00:00,52794.867941539866,1,AutoARIMA_wFC,1344,24
2024-11-21 16:00:00,52707.788116191776,1,AutoARIMA_wFC,1344,24
2024-11-21 17:00:00,52668.00261672191,1,AutoARIMA_wFC,1344,24
2024-11-21 18:00:00,52606.37006229082,1,AutoARIMA_wFC,1344,24
2024-11-21 19:00:00,52569.45950757968,1,AutoARIMA_wFC,1344,24
2024-11-21 20:00:00,52546.57769399641,1,AutoARIMA_wFC,1344,24
2024-11-21 21:00:00,52531.35743265732,1,AutoARIMA_wFC,1344,24
2024-11-21 22:00:00,52502.57864208791,1,AutoARIMA_wFC,1344,24
2024-11-21 23:00:00,54308.154829400475,2,AutoARIMA_wFC,1344,24
2024-11-22 00:00:00,53060.67733328589,2,AutoARIMA_wFC,1344,24
2024-11-22 01:00:00,52848.67734870294,2,AutoARIMA_wFC,1344,24
2024-11-22 02:00:00,53455.66742753421,2,AutoARIMA_wFC,1344,24
2024-11-22 03:00:00,54744.942651303514,2,AutoARIMA_wFC,1344,24
2024-11-22 04:00:00,56449.08130657488,2,AutoARIMA_wFC,1344,24
2024-11-22 05:00:00,58303.225034308925,2,AutoARIMA_wFC,1344,24
2024-11-22 06:00:00,60155.45141645533,2,AutoARIMA_wFC,1344,24
2024-11-22 07:00:00,61852.13430857546,2,AutoARIMA_wFC,1344,24
2024-11-22 08:00:00,63177.09786287397,2,AutoARIMA_wFC,1344,24
2024-11-22 09:00:00,64136.63730572587,2,AutoARIMA_wFC,1344,24
2024-11-22 10:00:00,64677.39863399001,2,AutoARIMA_wFC,1344,24
2024-11-22 11:00:00,64916.53981682613,2,AutoARIMA_wFC,1344,24
2024-11-22 12:00:00,64845.46597427891,2,AutoARIMA_wFC,1344,24
2024-11-22 13:00:00,64585.365084959965,2,AutoARIMA_wFC,1344,24
2024-11-22 14:00:00,64163.783272511486,2,AutoARIMA_wFC,1344,24
2024-11-22 15:00:00,63683.78583004058,2,AutoARIMA_wFC,1344,24
2024-11-22 16:00:00,63179.77025386486,2,AutoARIMA_wFC,1344,24
2024-11-22 17:00:00,62647.504748342384,2,AutoARIMA_wFC,1344,24
2024-11-22 18:00:00,62075.949291421435,2,AutoARIMA_wFC,1344,24
2024-11-22 19:00:00,61660.30307368806,2,AutoARIMA_wFC,1344,24
2024-11-22 20:00:00,61338.07546283865,2,AutoARIMA_wFC,1344,24
2024-11-22 21:00:00,61166.85572148852,2,AutoARIMA_wFC,1344,24
2024-11-22 22:00:00,61106.0716097779,2,AutoARIMA_wFC,1344,24
2024-11-22 23:00:00,55533.88490221741,3,AutoARIMA_wFC,1344,24
2024-11-23 00:00:00,55075.62387085302,3,AutoARIMA_wFC,1344,24
2024-11-23 01:00:00,55215.25169649348,3,AutoARIMA_wFC,1344,24
2024-11-23 02:00:00,55980.54444321009,3,AutoARIMA_wFC,1344,24
2024-11-23 03:00:00,57133.22482983199,3,AutoARIMA_wFC,1344,24
2024-11-23 04:00:00,58495.95494111456,3,AutoARIMA_wFC,1344,24
2024-11-23 05:00:00,59832.02819274113,3,AutoARIMA_wFC,1344,24
2024-11-23 06:00:00,61085.64709310228,3,AutoARIMA_wFC,1344,24
2024-11-23 07:00:00,62169.51531533786,3,AutoARIMA_wFC,1344,24
2024-11-23 08:00:00,62852.41208587367,3,AutoARIMA_wFC,1344,24
2024-11-23 09:00:00,63086.57048371943,3,AutoARIMA_wFC,1344,24
2024-11-23 10:00:00,62998.8269033832,3,AutoARIMA_wFC,1344,24
2024-11-23 11:00:00,62751.01097298542,3,AutoARIMA_wFC,1344,24
2024-11-23 12:00:00,62441.392817918124,3,AutoARIMA_wFC,1344,24
2024-11-23 13:00:00,62207.721127670506,3,AutoARIMA_wFC,1344,24
2024-11-23 14:00:00,62013.686897930194,3,AutoARIMA_wFC,1344,24
2024-11-23 15:00:00,61870.753603082805,3,AutoARIMA_wFC,1344,24
2024-11-23 16:00:00,61603.95724258201,3,AutoARIMA_wFC,1344,24
2024-11-23 17:00:00,61224.574056283775,3,AutoARIMA_wFC,1344,24
2024-11-23 18:00:00,60816.09098899554,3,AutoARIMA_wFC,1344,24
2024-11-23 19:00:00,60471.77903060346,3,AutoARIMA_wFC,1344,24
2024-11-23 20:00:00,60213.60706045641,3,AutoARIMA_wFC,1344,24
2024-11-23 21:00:00,59970.80022355504,3,AutoARIMA_wFC,1344,24
2024-11-23 22:00:00,59713.149103726115,3,AutoARIMA_wFC,1344,24
2024-11-23 23:00:00,53528.769585417846,4,AutoARIMA_wFC,1344,24
2024-11-24 00:00:00,53082.02142319188,4,AutoARIMA_wFC,1344,24
2024-11-24 01:00:00,53011.45937860425,4,AutoARIMA_wFC,1344,24
2024-11-24 02:00:00,53180.11877290388,4,AutoARIMA_wFC,1344,24
2024-11-24 03:00:00,53401.08434119167,4,AutoARIMA_wFC,1344,24
2024-11-24 04:00:00,53611.22037823567,4,AutoARIMA_wFC,1344,24
2024-11-24 05:00:00,53792.87362296104,4,AutoARIMA_wFC,1344,24
2024-11-24 06:00:00,53894.1655622003,4,AutoARIMA_wFC,1344,24
2024-11-24 07:00:00,53940.57575649554,4,AutoARIMA_wFC,1344,24
2024-11-24 08:00:00,54035.23962554091,4,AutoARIMA_wFC,1344,24
2024-11-24 09:00:00,54162.80314403592,4,AutoARIMA_wFC,1344,24
2024-11-24 10:00:00,54306.84990579169,4,AutoARIMA_wFC,1344,24
2024-11-24 11:00:00,54469.82994716136,4,AutoARIMA_wFC,1344,24
2024-11-24 12:00:00,54607.280164549746,4,AutoARIMA_wFC,1344,24
2024-11-24 13:00:00,54717.566128644714,4,AutoARIMA_wFC,1344,24
2024-11-24 14:00:00,54730.30661791928,4,AutoARIMA_wFC,1344,24
2024-11-24 15:00:00,54666.417887392745,4,AutoARIMA_wFC,1344,24
2024-11-24 16:00:00,54579.06823457896,4,AutoARIMA_wFC,1344,24
2024-11-24 17:00:00,54521.69928327513,4,AutoARIMA_wFC,1344,24
2024-11-24 18:00:00,54490.72519830972,4,AutoARIMA_wFC,1344,24
2024-11-24 19:00:00,54399.55196964848,4,AutoARIMA_wFC,1344,24
2024-11-24 20:00:00,54349.78201635157,4,AutoARIMA_wFC,1344,24
2024-11-24 21:00:00,54340.116948509254,4,AutoARIMA_wFC,1344,24
2024-11-24 22:00:00,54339.94204475336,4,AutoARIMA_wFC,1344,24
2024-11-24 23:00:00,52331.78397826616,5,AutoARIMA_wFC,1344,24
2024-11-25 00:00:00,51853.05835037046,5,AutoARIMA_wFC,1344,24
2024-11-25 01:00:00,51952.63714855291,5,AutoARIMA_wFC,1344,24
2024-11-25 02:00:00,52125.48866188702,5,AutoARIMA_wFC,1344,24
2024-11-25 03:00:00,52256.535238079414,5,AutoARIMA_wFC,1344,24
2024-11-25 04:00:00,52365.239425523,5,AutoARIMA_wFC,1344,24
2024-11-25 05:00:00,52428.83497045042,5,AutoARIMA_wFC,1344,24
2024-11-25 06:00:00,52497.580635219856,5,AutoARIMA_wFC,1344,24
2024-11-25 07:00:00,52519.39929246469,5,AutoARIMA_wFC,1344,24
2024-11-25 08:00:00,52632.887752684896,5,AutoARIMA_wFC,1344,24
2024-11-25 09:00:00,52775.70512538321,5,AutoARIMA_wFC,1344,24
2024-11-25 10:00:00,52926.89763046864,5,AutoARIMA_wFC,1344,24
2024-11-25 11:00:00,53079.300249677624,5,AutoARIMA_wFC,1344,24
2024-11-25 12:00:00,53145.985249419624,5,AutoARIMA_wFC,1344,24
2024-11-25 13:00:00,53159.01220045767,5,AutoARIMA_wFC,1344,24
2024-11-25 14:00:00,53098.23717787736,5,AutoARIMA_wFC,1344,24
2024-11-25 15:00:00,52952.68255050124,5,AutoARIMA_wFC,1344,24
2024-11-25 16:00:00,52844.223050046,5,AutoARIMA_wFC,1344,24
2024-11-25 17:00:00,52711.54977686132,5,AutoARIMA_wFC,1344,24
2024-11-25 18:00:00,52663.851540942356,5,AutoARIMA_wFC,1344,24
2024-11-25 19:00:00,52592.634236734404,5,AutoARIMA_wFC,1344,24
2024-11-25 20:00:00,52568.70970042098,5,AutoARIMA_wFC,1344,24
2024-11-25 21:00:00,52527.5605586882,5,AutoARIMA_wFC,1344,24
2024-11-25 22:00:00,52460.29328730211,5,AutoARIMA_wFC,1344,24
2024-11-25 23:00:00,54265.35551967412,6,AutoARIMA_wFC,1344,24
2024-11-26 00:00:00,52480.049923584374,6,AutoARIMA_wFC,1344,24
2024-11-26 01:00:00,51635.40096570736,6,AutoARIMA_wFC,1344,24
2024-11-26 02:00:00,51588.865985923825,6,AutoARIMA_wFC,1344,24
2024-11-26 03:00:00,52184.916628620456,6,AutoARIMA_wFC,1344,24
2024-11-26 04:00:00,53271.383121787876,6,AutoARIMA_wFC,1344,24
2024-11-26 05:00:00,54641.013784792085,6,AutoARIMA_wFC,1344,24
2024-11-26 06:00:00,56108.36908162364,6,AutoARIMA_wFC,1344,24
2024-11-26 07:00:00,57577.22822801344,6,AutoARIMA_wFC,1344,24
2024-11-26 08:00:00,58854.523507284524,6,AutoARIMA_wFC,1344,24
2024-11-26 09:00:00,59855.21989078501,6,AutoARIMA_wFC,1344,24
2024-11-26 10:00:00,60568.126289232314,6,AutoARIMA_wFC,1344,24
2024-11-26 11:00:00,60998.77173833527,6,AutoARIMA_wFC,1344,24
2024-11-26 12:00:00,61181.70168507169,6,AutoARIMA_wFC,1344,24
2024-11-26 13:00:00,61155.6549675658,6,AutoARIMA_wFC,1344,24
2024-11-26 14:00:00,61005.65343447492,6,AutoARIMA_wFC,1344,24
2024-11-26 15:00:00,60779.26956996497,6,AutoARIMA_wFC,1344,24
2024-11-26 16:00:00,60499.930329961164,6,AutoARIMA_wFC,1344,24
2024-11-26 17:00:00,60147.5419228029,6,AutoARIMA_wFC,1344,24
2024-11-26 18:00:00,59773.90674046686,6,AutoARIMA_wFC,1344,24
2024-11-26 19:00:00,59424.67558432461,6,AutoARIMA_wFC,1344,24
2024-11-26 20:00:00,59144.473982526026,6,AutoARIMA_wFC,1344,24
2024-11-26 21:00:00,58941.15211946021,6,AutoARIMA_wFC,1344,24
2024-11-26 22:00:00,58863.119520771834,6,AutoARIMA_wFC,1344,24
2024-11-26 23:00:00,52386.38315277144,7,AutoARIMA_wFC,1344,24
2024-11-27 00:00:00,50506.70356109215,7,AutoARIMA_wFC,1344,24
2024-11-27 01:00:00,49683.961700851774,7,AutoARIMA_wFC,1344,24
