timestamp,forecast,model_name,split,training_horizon,forecast_horizon
2024-11-20 23:00:00,52589.188,LSTM_wFC,1,5376,24
2024-11-21 00:00:00,50160.56,LSTM_wFC,1,5376,24
2024-11-21 01:00:00,48247.684,LSTM_wFC,1,5376,24
2024-11-21 02:00:00,48393.62,LSTM_wFC,1,5376,24
2024-11-21 03:00:00,47102.312,LSTM_wFC,1,5376,24
2024-11-21 04:00:00,49589.867,LSTM_wFC,1,5376,24
2024-11-21 05:00:00,53193.22,LSTM_wFC,1,5376,24
2024-11-21 06:00:00,58510.14,LSTM_wFC,1,5376,24
2024-11-21 07:00:00,62661.22,LSTM_wFC,1,5376,24
2024-11-21 08:00:00,67650.32,LSTM_wFC,1,5376,24
2024-11-21 09:00:00,67832.234,LSTM_wFC,1,5376,24
2024-11-21 10:00:00,68190.91,LSTM_wFC,1,5376,24
2024-11-21 11:00:00,69291.42,LSTM_wFC,1,5376,24
2024-11-21 12:00:00,67653.164,LSTM_wFC,1,5376,24
2024-11-21 13:00:00,66045.29,LSTM_wFC,1,5376,24
2024-11-21 14:00:00,65455.5,LSTM_wFC,1,5376,24
2024-11-21 15:00:00,63555.043,LSTM_wFC,1,5376,24
2024-11-21 16:00:00,62803.492,LSTM_wFC,1,5376,24
2024-11-21 17:00:00,66148.17,LSTM_wFC,1,5376,24
2024-11-21 18:00:00,67521.49,LSTM_wFC,1,5376,24
2024-11-21 19:00:00,65892.375,LSTM_wFC,1,5376,24
2024-11-21 20:00:00,62798.47,LSTM_wFC,1,5376,24
2024-11-21 21:00:00,58983.555,LSTM_wFC,1,5376,24
2024-11-21 22:00:00,55344.68,LSTM_wFC,1,5376,24
2024-11-21 23:00:00,52582.812,LSTM_wFC,2,5376,24
2024-11-22 00:00:00,49885.85,LSTM_wFC,2,5376,24
2024-11-22 01:00:00,47891.51,LSTM_wFC,2,5376,24
2024-11-22 02:00:00,48411.824,LSTM_wFC,2,5376,24
2024-11-22 03:00:00,46629.594,LSTM_wFC,2,5376,24
2024-11-22 04:00:00,48417.906,LSTM_wFC,2,5376,24
2024-11-22 05:00:00,51342.883,LSTM_wFC,2,5376,24
2024-11-22 06:00:00,55830.336,LSTM_wFC,2,5376,24
2024-11-22 07:00:00,59277.23,LSTM_wFC,2,5376,24
2024-11-22 08:00:00,65491.61,LSTM_wFC,2,5376,24
2024-11-22 09:00:00,65627.27,LSTM_wFC,2,5376,24
2024-11-22 10:00:00,66178.484,LSTM_wFC,2,5376,24
2024-11-22 11:00:00,67222.164,LSTM_wFC,2,5376,24
2024-11-22 12:00:00,65744.29,LSTM_wFC,2,5376,24
2024-11-22 13:00:00,64048.574,LSTM_wFC,2,5376,24
2024-11-22 14:00:00,63844.52,LSTM_wFC,2,5376,24
2024-11-22 15:00:00,61682.863,LSTM_wFC,2,5376,24
2024-11-22 16:00:00,60926.88,LSTM_wFC,2,5376,24
2024-11-22 17:00:00,64693.312,LSTM_wFC,2,5376,24
2024-11-22 18:00:00,66352.97,LSTM_wFC,2,5376,24
2024-11-22 19:00:00,64234.977,LSTM_wFC,2,5376,24
2024-11-22 20:00:00,61520.508,LSTM_wFC,2,5376,24
2024-11-22 21:00:00,58693.266,LSTM_wFC,2,5376,24
2024-11-22 22:00:00,55043.516,LSTM_wFC,2,5376,24
2024-11-22 23:00:00,51563.977,LSTM_wFC,3,5376,24
2024-11-23 00:00:00,47695.28,LSTM_wFC,3,5376,24
2024-11-23 01:00:00,46626.69,LSTM_wFC,3,5376,24
2024-11-23 02:00:00,47143.33,LSTM_wFC,3,5376,24
2024-11-23 03:00:00,45059.08,LSTM_wFC,3,5376,24
2024-11-23 04:00:00,44975.035,LSTM_wFC,3,5376,24
2024-11-23 05:00:00,46649.465,LSTM_wFC,3,5376,24
2024-11-23 06:00:00,50081.844,LSTM_wFC,3,5376,24
2024-11-23 07:00:00,53841.438,LSTM_wFC,3,5376,24
2024-11-23 08:00:00,59750.535,LSTM_wFC,3,5376,24
2024-11-23 09:00:00,61109.938,LSTM_wFC,3,5376,24
2024-11-23 10:00:00,62130.547,LSTM_wFC,3,5376,24
2024-11-23 11:00:00,62646.85,LSTM_wFC,3,5376,24
2024-11-23 12:00:00,61372.535,LSTM_wFC,3,5376,24
2024-11-23 13:00:00,58856.645,LSTM_wFC,3,5376,24
2024-11-23 14:00:00,59261.05,LSTM_wFC,3,5376,24
2024-11-23 15:00:00,56456.85,LSTM_wFC,3,5376,24
2024-11-23 16:00:00,56467.56,LSTM_wFC,3,5376,24
2024-11-23 17:00:00,60879.305,LSTM_wFC,3,5376,24
2024-11-23 18:00:00,61529.445,LSTM_wFC,3,5376,24
2024-11-23 19:00:00,60274.1,LSTM_wFC,3,5376,24
2024-11-23 20:00:00,57660.742,LSTM_wFC,3,5376,24
2024-11-23 21:00:00,55631.26,LSTM_wFC,3,5376,24
2024-11-23 22:00:00,52761.098,LSTM_wFC,3,5376,24
2024-11-23 23:00:00,47358.125,LSTM_wFC,4,5376,24
2024-11-24 00:00:00,43855.086,LSTM_wFC,4,5376,24
2024-11-24 01:00:00,42315.734,LSTM_wFC,4,5376,24
2024-11-24 02:00:00,42139.934,LSTM_wFC,4,5376,24
2024-11-24 03:00:00,41450.848,LSTM_wFC,4,5376,24
2024-11-24 04:00:00,41373.79,LSTM_wFC,4,5376,24
2024-11-24 05:00:00,42010.43,LSTM_wFC,4,5376,24
2024-11-24 06:00:00,43493.45,LSTM_wFC,4,5376,24
2024-11-24 07:00:00,48899.61,LSTM_wFC,4,5376,24
2024-11-24 08:00:00,52621.438,LSTM_wFC,4,5376,24
2024-11-24 09:00:00,54417.76,LSTM_wFC,4,5376,24
2024-11-24 10:00:00,57376.664,LSTM_wFC,4,5376,24
2024-11-24 11:00:00,56445.63,LSTM_wFC,4,5376,24
2024-11-24 12:00:00,55479.21,LSTM_wFC,4,5376,24
2024-11-24 13:00:00,52993.004,LSTM_wFC,4,5376,24
2024-11-24 14:00:00,52943.965,LSTM_wFC,4,5376,24
2024-11-24 15:00:00,52080.9,LSTM_wFC,4,5376,24
2024-11-24 16:00:00,52404.965,LSTM_wFC,4,5376,24
2024-11-24 17:00:00,54904.848,LSTM_wFC,4,5376,24
2024-11-24 18:00:00,56373.953,LSTM_wFC,4,5376,24
2024-11-24 19:00:00,55063.883,LSTM_wFC,4,5376,24
2024-11-24 20:00:00,54002.32,LSTM_wFC,4,5376,24
2024-11-24 21:00:00,51786.56,LSTM_wFC,4,5376,24
2024-11-24 22:00:00,49049.34,LSTM_wFC,4,5376,24
2024-11-24 23:00:00,46905.258,LSTM_wFC,5,5376,24
2024-11-25 00:00:00,43760.203,LSTM_wFC,5,5376,24
2024-11-25 01:00:00,43542.734,LSTM_wFC,5,5376,24
2024-11-25 02:00:00,43799.67,LSTM_wFC,5,5376,24
2024-11-25 03:00:00,43455.56,LSTM_wFC,5,5376,24
2024-11-25 04:00:00,46002.89,LSTM_wFC,5,5376,24
2024-11-25 05:00:00,51142.15,LSTM_wFC,5,5376,24
2024-11-25 06:00:00,57497.8,LSTM_wFC,5,5376,24
2024-11-25 07:00:00,62475.477,LSTM_wFC,5,5376,24
2024-11-25 08:00:00,65623.94,LSTM_wFC,5,5376,24
2024-11-25 09:00:00,65983.016,LSTM_wFC,5,5376,24
2024-11-25 10:00:00,67637.51,LSTM_wFC,5,5376,24
2024-11-25 11:00:00,66458.836,LSTM_wFC,5,5376,24
2024-11-25 12:00:00,65961.06,LSTM_wFC,5,5376,24
2024-11-25 13:00:00,64273.7,LSTM_wFC,5,5376,24
2024-11-25 14:00:00,64861.445,LSTM_wFC,5,5376,24
2024-11-25 15:00:00,62582.887,LSTM_wFC,5,5376,24
2024-11-25 16:00:00,61388.43,LSTM_wFC,5,5376,24
2024-11-25 17:00:00,65185.777,LSTM_wFC,5,5376,24
2024-11-25 18:00:00,64444.53,LSTM_wFC,5,5376,24
2024-11-25 19:00:00,62772.27,LSTM_wFC,5,5376,24
2024-11-25 20:00:00,59876.316,LSTM_wFC,5,5376,24
2024-11-25 21:00:00,56815.81,LSTM_wFC,5,5376,24
2024-11-25 22:00:00,53403.785,LSTM_wFC,5,5376,24
2024-11-25 23:00:00,51614.29,LSTM_wFC,6,5376,24
2024-11-26 00:00:00,48849.27,LSTM_wFC,6,5376,24
2024-11-26 01:00:00,48166.49,LSTM_wFC,6,5376,24
2024-11-26 02:00:00,47398.043,LSTM_wFC,6,5376,24
2024-11-26 03:00:00,46174.785,LSTM_wFC,6,5376,24
2024-11-26 04:00:00,49311.848,LSTM_wFC,6,5376,24
2024-11-26 05:00:00,53733.184,LSTM_wFC,6,5376,24
2024-11-26 06:00:00,60788.004,LSTM_wFC,6,5376,24
2024-11-26 07:00:00,65624.4,LSTM_wFC,6,5376,24
2024-11-26 08:00:00,67757.914,LSTM_wFC,6,5376,24
2024-11-26 09:00:00,69690.35,LSTM_wFC,6,5376,24
2024-11-26 10:00:00,69239.29,LSTM_wFC,6,5376,24
2024-11-26 11:00:00,69073.805,LSTM_wFC,6,5376,24
2024-11-26 12:00:00,68456.0,LSTM_wFC,6,5376,24
2024-11-26 13:00:00,66129.16,LSTM_wFC,6,5376,24
2024-11-26 14:00:00,65792.69,LSTM_wFC,6,5376,24
2024-11-26 15:00:00,64590.91,LSTM_wFC,6,5376,24
2024-11-26 16:00:00,64245.97,LSTM_wFC,6,5376,24
2024-11-26 17:00:00,66233.484,LSTM_wFC,6,5376,24
2024-11-26 18:00:00,66634.24,LSTM_wFC,6,5376,24
2024-11-26 19:00:00,65319.61,LSTM_wFC,6,5376,24
2024-11-26 20:00:00,62451.652,LSTM_wFC,6,5376,24
2024-11-26 21:00:00,57326.203,LSTM_wFC,6,5376,24
2024-11-26 22:00:00,54705.1,LSTM_wFC,6,5376,24
2024-11-26 23:00:00,51347.887,LSTM_wFC,7,5376,24
2024-11-27 00:00:00,49001.438,LSTM_wFC,7,5376,24
2024-11-27 01:00:00,47620.434,LSTM_wFC,7,5376,24
2024-11-27 02:00:00,47298.094,LSTM_wFC,7,5376,24
