timestamp,forecast,split,model_name,training_horizon,forecast_horizon
2024-11-20 23:00:00,54258.93207654948,1,AutoARIMA_wFC,5376,24
2024-11-21 00:00:00,51876.35168817753,1,AutoARIMA_wFC,5376,24
2024-11-21 01:00:00,50534.421816173744,1,AutoARIMA_wFC,5376,24
2024-11-21 02:00:00,50311.49327220848,1,AutoARIMA_wFC,5376,24
2024-11-21 03:00:00,51404.445522919195,1,AutoARIMA_wFC,5376,24
2024-11-21 04:00:00,53119.9270390021,1,AutoARIMA_wFC,5376,24
2024-11-21 05:00:00,55147.3596756482,1,AutoARIMA_wFC,5376,24
2024-11-21 06:00:00,56663.14259516455,1,AutoARIMA_wFC,5376,24
2024-11-21 07:00:00,57800.16976269359,1,AutoARIMA_wFC,5376,24
2024-11-21 08:00:00,58014.08374940037,1,AutoARIMA_wFC,5376,24
2024-11-21 09:00:00,57560.61333664945,1,AutoARIMA_wFC,5376,24
2024-11-21 10:00:00,56437.28637070503,1,AutoARIMA_wFC,5376,24
2024-11-21 11:00:00,54988.81279761168,1,AutoARIMA_wFC,5376,24
2024-11-21 12:00:00,53681.97105910799,1,AutoARIMA_wFC,5376,24
2024-11-21 13:00:00,52827.7286990538,1,AutoARIMA_wFC,5376,24
2024-11-21 14:00:00,52581.07678473342,1,AutoARIMA_wFC,5376,24
2024-11-21 15:00:00,52687.16674365165,1,AutoARIMA_wFC,5376,24
2024-11-21 16:00:00,53368.27698797637,1,AutoARIMA_wFC,5376,24
2024-11-21 17:00:00,54505.934911494915,1,AutoARIMA_wFC,5376,24
2024-11-21 18:00:00,55301.01646906157,1,AutoARIMA_wFC,5376,24
2024-11-21 19:00:00,55736.81148973694,1,AutoARIMA_wFC,5376,24
2024-11-21 20:00:00,55598.75002352812,1,AutoARIMA_wFC,5376,24
2024-11-21 21:00:00,54880.684375116456,1,AutoARIMA_wFC,5376,24
2024-11-21 22:00:00,53648.54218204056,1,AutoARIMA_wFC,5376,24
2024-11-21 23:00:00,53948.55015797579,2,AutoARIMA_wFC,5376,24
2024-11-22 00:00:00,51596.71333738153,2,AutoARIMA_wFC,5376,24
2024-11-22 01:00:00,49684.07101219821,2,AutoARIMA_wFC,5376,24
2024-11-22 02:00:00,49034.79363339393,2,AutoARIMA_wFC,5376,24
2024-11-22 03:00:00,49457.20534308918,2,AutoARIMA_wFC,5376,24
2024-11-22 04:00:00,50878.598656509406,2,AutoARIMA_wFC,5376,24
2024-11-22 05:00:00,53000.44926847445,2,AutoARIMA_wFC,5376,24
2024-11-22 06:00:00,55085.63394900097,2,AutoARIMA_wFC,5376,24
2024-11-22 07:00:00,56583.921181804064,2,AutoARIMA_wFC,5376,24
2024-11-22 08:00:00,57519.44237689053,2,AutoARIMA_wFC,5376,24
2024-11-22 09:00:00,57523.774643258366,2,AutoARIMA_wFC,5376,24
2024-11-22 10:00:00,56879.68166874152,2,AutoARIMA_wFC,5376,24
2024-11-22 11:00:00,55582.84393455024,2,AutoARIMA_wFC,5376,24
2024-11-22 12:00:00,54293.91744894892,2,AutoARIMA_wFC,5376,24
2024-11-22 13:00:00,53225.18407350172,2,AutoARIMA_wFC,5376,24
2024-11-22 14:00:00,52819.886998794274,2,AutoARIMA_wFC,5376,24
2024-11-22 15:00:00,53028.78000740627,2,AutoARIMA_wFC,5376,24
2024-11-22 16:00:00,53815.65656241012,2,AutoARIMA_wFC,5376,24
2024-11-22 17:00:00,55084.39612703488,2,AutoARIMA_wFC,5376,24
