timestamp,forecast,model_name,split,training_horizon,forecast_horizon
2024-11-20 23:00:00,52981.926,LSTM_wFC,1,672,24
2024-11-21 00:00:00,49338.145,LSTM_wFC,1,672,24
2024-11-21 01:00:00,48113.09,LSTM_wFC,1,672,24
2024-11-21 02:00:00,48566.53,LSTM_wFC,1,672,24
2024-11-21 03:00:00,48802.605,LSTM_wFC,1,672,24
2024-11-21 04:00:00,49023.723,LSTM_wFC,1,672,24
2024-11-21 05:00:00,52448.92,LSTM_wFC,1,672,24
2024-11-21 06:00:00,60054.945,LSTM_wFC,1,672,24
2024-11-21 07:00:00,63664.945,LSTM_wFC,1,672,24
2024-11-21 08:00:00,68669.11,LSTM_wFC,1,672,24
2024-11-21 09:00:00,67821.336,LSTM_wFC,1,672,24
2024-11-21 10:00:00,68930.84,LSTM_wFC,1,672,24
2024-11-21 11:00:00,68794.99,LSTM_wFC,1,672,24
2024-11-21 12:00:00,68242.336,LSTM_wFC,1,672,24
2024-11-21 13:00:00,67604.59,LSTM_wFC,1,672,24
2024-11-21 14:00:00,66402.22,LSTM_wFC,1,672,24
2024-11-21 15:00:00,62629.96,LSTM_wFC,1,672,24
2024-11-21 16:00:00,63302.953,LSTM_wFC,1,672,24
2024-11-21 17:00:00,65787.66,LSTM_wFC,1,672,24
2024-11-21 18:00:00,65447.29,LSTM_wFC,1,672,24
2024-11-21 19:00:00,65952.24,LSTM_wFC,1,672,24
2024-11-21 20:00:00,63082.61,LSTM_wFC,1,672,24
2024-11-21 21:00:00,60173.56,LSTM_wFC,1,672,24
2024-11-21 22:00:00,55480.36,LSTM_wFC,1,672,24
2024-11-21 23:00:00,53753.797,LSTM_wFC,2,672,24
2024-11-22 00:00:00,49466.91,LSTM_wFC,2,672,24
2024-11-22 01:00:00,48232.62,LSTM_wFC,2,672,24
2024-11-22 02:00:00,48990.305,LSTM_wFC,2,672,24
2024-11-22 03:00:00,48950.086,LSTM_wFC,2,672,24
2024-11-22 04:00:00,47900.12,LSTM_wFC,2,672,24
2024-11-22 05:00:00,49483.055,LSTM_wFC,2,672,24
2024-11-22 06:00:00,56335.098,LSTM_wFC,2,672,24
2024-11-22 07:00:00,60150.305,LSTM_wFC,2,672,24
2024-11-22 08:00:00,65865.164,LSTM_wFC,2,672,24
2024-11-22 09:00:00,65473.254,LSTM_wFC,2,672,24
2024-11-22 10:00:00,65947.0,LSTM_wFC,2,672,24
2024-11-22 11:00:00,66830.41,LSTM_wFC,2,672,24
2024-11-22 12:00:00,66337.21,LSTM_wFC,2,672,24
2024-11-22 13:00:00,65195.57,LSTM_wFC,2,672,24
2024-11-22 14:00:00,64052.793,LSTM_wFC,2,672,24
2024-11-22 15:00:00,59984.137,LSTM_wFC,2,672,24
2024-11-22 16:00:00,61064.832,LSTM_wFC,2,672,24
2024-11-22 17:00:00,64082.35,LSTM_wFC,2,672,24
2024-11-22 18:00:00,64310.89,LSTM_wFC,2,672,24
2024-11-22 19:00:00,65434.293,LSTM_wFC,2,672,24
2024-11-22 20:00:00,61669.957,LSTM_wFC,2,672,24
2024-11-22 21:00:00,59425.035,LSTM_wFC,2,672,24
2024-11-22 22:00:00,55316.207,LSTM_wFC,2,672,24
2024-11-22 23:00:00,53556.37,LSTM_wFC,3,672,24
2024-11-23 00:00:00,48621.918,LSTM_wFC,3,672,24
2024-11-23 01:00:00,47669.97,LSTM_wFC,3,672,24
2024-11-23 02:00:00,48720.074,LSTM_wFC,3,672,24
2024-11-23 03:00:00,47883.957,LSTM_wFC,3,672,24
2024-11-23 04:00:00,45272.223,LSTM_wFC,3,672,24
2024-11-23 05:00:00,46056.47,LSTM_wFC,3,672,24
2024-11-23 06:00:00,51683.156,LSTM_wFC,3,672,24
2024-11-23 07:00:00,55147.074,LSTM_wFC,3,672,24
2024-11-23 08:00:00,61172.92,LSTM_wFC,3,672,24
2024-11-23 09:00:00,61805.605,LSTM_wFC,3,672,24
2024-11-23 10:00:00,61481.195,LSTM_wFC,3,672,24
2024-11-23 11:00:00,63849.688,LSTM_wFC,3,672,24
2024-11-23 12:00:00,63536.477,LSTM_wFC,3,672,24
2024-11-23 13:00:00,61327.613,LSTM_wFC,3,672,24
2024-11-23 14:00:00,60235.87,LSTM_wFC,3,672,24
2024-11-23 15:00:00,56130.387,LSTM_wFC,3,672,24
2024-11-23 16:00:00,58362.78,LSTM_wFC,3,672,24
2024-11-23 17:00:00,61536.09,LSTM_wFC,3,672,24
2024-11-23 18:00:00,62168.06,LSTM_wFC,3,672,24
2024-11-23 19:00:00,63319.617,LSTM_wFC,3,672,24
2024-11-23 20:00:00,59353.46,LSTM_wFC,3,672,24
2024-11-23 21:00:00,57452.887,LSTM_wFC,3,672,24
2024-11-23 22:00:00,53950.336,LSTM_wFC,3,672,24
2024-11-23 23:00:00,48851.785,LSTM_wFC,4,672,24
2024-11-24 00:00:00,44120.336,LSTM_wFC,4,672,24
2024-11-24 01:00:00,44227.91,LSTM_wFC,4,672,24
2024-11-24 02:00:00,43815.85,LSTM_wFC,4,672,24
2024-11-24 03:00:00,42424.65,LSTM_wFC,4,672,24
2024-11-24 04:00:00,40612.316,LSTM_wFC,4,672,24
2024-11-24 05:00:00,41784.457,LSTM_wFC,4,672,24
2024-11-24 06:00:00,45594.19,LSTM_wFC,4,672,24
2024-11-24 07:00:00,48127.87,LSTM_wFC,4,672,24
2024-11-24 08:00:00,53412.562,LSTM_wFC,4,672,24
2024-11-24 09:00:00,55047.223,LSTM_wFC,4,672,24
2024-11-24 10:00:00,54807.35,LSTM_wFC,4,672,24
2024-11-24 11:00:00,57854.676,LSTM_wFC,4,672,24
