timestamp,forecast,split,model_name,training_horizon,forecast_horizon
2024-11-20 23:00:00,54485.003851780115,1,AutoARIMA_wFC,8064,24
2024-11-21 00:00:00,52363.22496455282,1,AutoARIMA_wFC,8064,24
2024-11-21 01:00:00,51168.130153789614,1,AutoARIMA_wFC,8064,24
2024-11-21 02:00:00,51001.45867790078,1,AutoARIMA_wFC,8064,24
2024-11-21 03:00:00,52140.405181005,1,AutoARIMA_wFC,8064,24
2024-11-21 04:00:00,53866.37495969437,1,AutoARIMA_wFC,8064,24
2024-11-21 05:00:00,55932.73980441192,1,AutoARIMA_wFC,8064,24
2024-11-21 06:00:00,57457.212131973894,1,AutoARIMA_wFC,8064,24
2024-11-21 07:00:00,58620.50265957502,1,AutoARIMA_wFC,8064,24
2024-11-21 08:00:00,58797.77522785497,1,AutoARIMA_wFC,8064,24
2024-11-21 09:00:00,58275.01300022087,1,AutoARIMA_wFC,8064,24
2024-11-21 10:00:00,57033.89405884869,1,AutoARIMA_wFC,8064,24
2024-11-21 11:00:00,55454.77131345043,1,AutoARIMA_wFC,8064,24
2024-11-21 12:00:00,54060.30179066432,1,AutoARIMA_wFC,8064,24
2024-11-21 13:00:00,53197.3335776279,1,AutoARIMA_wFC,8064,24
2024-11-21 14:00:00,53034.65666292271,1,AutoARIMA_wFC,8064,24
2024-11-21 15:00:00,53267.599468838474,1,AutoARIMA_wFC,8064,24
2024-11-21 16:00:00,54137.047773617625,1,AutoARIMA_wFC,8064,24
2024-11-21 17:00:00,55488.76772220434,1,AutoARIMA_wFC,8064,24
2024-11-21 18:00:00,56386.66472563625,1,AutoARIMA_wFC,8064,24
2024-11-21 19:00:00,56804.41051273521,1,AutoARIMA_wFC,8064,24
2024-11-21 20:00:00,56502.74626934436,1,AutoARIMA_wFC,8064,24
2024-11-21 21:00:00,55499.781477880955,1,AutoARIMA_wFC,8064,24
2024-11-21 22:00:00,53910.83281736092,1,AutoARIMA_wFC,8064,24
2024-11-21 23:00:00,54261.943893867676,2,AutoARIMA_wFC,8064,24
2024-11-22 00:00:00,52284.38747455922,2,AutoARIMA_wFC,8064,24
2024-11-22 01:00:00,50750.52668362664,2,AutoARIMA_wFC,8064,24
2024-11-22 02:00:00,50303.57638232934,2,AutoARIMA_wFC,8064,24
2024-11-22 03:00:00,50805.121745895514,2,AutoARIMA_wFC,8064,24
2024-11-22 04:00:00,52326.627528713325,2,AutoARIMA_wFC,8064,24
2024-11-22 05:00:00,54615.21908665131,2,AutoARIMA_wFC,8064,24
2024-11-22 06:00:00,56851.927011845175,2,AutoARIMA_wFC,8064,24
2024-11-22 07:00:00,58417.34133577664,2,AutoARIMA_wFC,8064,24
2024-11-22 08:00:00,59361.091884386246,2,AutoARIMA_wFC,8064,24
2024-11-22 09:00:00,59277.37083373027,2,AutoARIMA_wFC,8064,24
2024-11-22 10:00:00,58502.33858753005,2,AutoARIMA_wFC,8064,24
2024-11-22 11:00:00,57026.01047998476,2,AutoARIMA_wFC,8064,24
2024-11-22 12:00:00,55599.7961594037,2,AutoARIMA_wFC,8064,24
2024-11-22 13:00:00,54455.22542503102,2,AutoARIMA_wFC,8064,24
2024-11-22 14:00:00,54093.45671360614,2,AutoARIMA_wFC,8064,24
2024-11-22 15:00:00,54447.21087687636,2,AutoARIMA_wFC,8064,24
2024-11-22 16:00:00,55462.983125403116,2,AutoARIMA_wFC,8064,24
2024-11-22 17:00:00,57014.90573633586,2,AutoARIMA_wFC,8064,24
2024-11-22 18:00:00,58869.82317957837,2,AutoARIMA_wFC,8064,24
2024-11-22 19:00:00,59900.81749310769,2,AutoARIMA_wFC,8064,24
2024-11-22 20:00:00,60189.58185644698,2,AutoARIMA_wFC,8064,24
2024-11-22 21:00:00,59477.37706691627,2,AutoARIMA_wFC,8064,24
2024-11-22 22:00:00,58109.3878337692,2,AutoARIMA_wFC,8064,24
2024-11-22 23:00:00,54845.36263019521,3,AutoARIMA_wFC,8064,24
2024-11-23 00:00:00,53220.78135636676,3,AutoARIMA_wFC,8064,24
2024-11-23 01:00:00,52121.413576568964,3,AutoARIMA_wFC,8064,24
2024-11-23 02:00:00,52001.71246114488,3,AutoARIMA_wFC,8064,24
2024-11-23 03:00:00,53146.63877741249,3,AutoARIMA_wFC,8064,24
2024-11-23 04:00:00,55217.03026666598,3,AutoARIMA_wFC,8064,24
2024-11-23 05:00:00,57677.813129551316,3,AutoARIMA_wFC,8064,24
2024-11-23 06:00:00,59682.89722806397,3,AutoARIMA_wFC,8064,24
2024-11-23 07:00:00,60702.50164027186,3,AutoARIMA_wFC,8064,24
2024-11-23 08:00:00,60847.17404624465,3,AutoARIMA_wFC,8064,24
2024-11-23 09:00:00,60292.879342913875,3,AutoARIMA_wFC,8064,24
2024-11-23 10:00:00,59222.89155113211,3,AutoARIMA_wFC,8064,24
2024-11-23 11:00:00,57943.49078862596,3,AutoARIMA_wFC,8064,24
2024-11-23 12:00:00,56894.89224350813,3,AutoARIMA_wFC,8064,24
2024-11-23 13:00:00,56308.12810951397,3,AutoARIMA_wFC,8064,24
