timestamp,forecast,split,model_name,training_horizon,forecast_horizon
2024-11-20 23:00:00,54638.45192123299,1,AutoARIMA_wFC,672,24
2024-11-21 00:00:00,52867.764557365546,1,AutoARIMA_wFC,672,24
2024-11-21 01:00:00,52264.30660040211,1,AutoARIMA_wFC,672,24
2024-11-21 02:00:00,52210.52740180718,1,AutoARIMA_wFC,672,24
2024-11-21 03:00:00,52613.349249425024,1,AutoARIMA_wFC,672,24
2024-11-21 04:00:00,52910.68338046191,1,AutoARIMA_wFC,672,24
2024-11-21 05:00:00,53166.65490607174,1,AutoARIMA_wFC,672,24
2024-11-21 06:00:00,53114.95241692183,1,AutoARIMA_wFC,672,24
2024-11-21 07:00:00,53277.012812058354,1,AutoARIMA_wFC,672,24
2024-11-21 08:00:00,53407.46683981487,1,AutoARIMA_wFC,672,24
2024-11-21 09:00:00,53730.07180229161,1,AutoARIMA_wFC,672,24
2024-11-21 10:00:00,54024.26351381839,1,AutoARIMA_wFC,672,24
2024-11-21 11:00:00,54229.82517168868,1,AutoARIMA_wFC,672,24
2024-11-21 12:00:00,54358.128255585616,1,AutoARIMA_wFC,672,24
2024-11-21 13:00:00,54358.971385537145,1,AutoARIMA_wFC,672,24
2024-11-21 14:00:00,54202.930932822695,1,AutoARIMA_wFC,672,24
2024-11-21 15:00:00,53693.814726971716,1,AutoARIMA_wFC,672,24
2024-11-21 16:00:00,53227.11891452884,1,AutoARIMA_wFC,672,24
2024-11-21 17:00:00,53009.92896885558,1,AutoARIMA_wFC,672,24
2024-11-21 18:00:00,52674.37987752435,1,AutoARIMA_wFC,672,24
2024-11-21 19:00:00,52470.5212254885,1,AutoARIMA_wFC,672,24
2024-11-21 20:00:00,52341.80404591487,1,AutoARIMA_wFC,672,24
2024-11-21 21:00:00,52254.43306357882,1,AutoARIMA_wFC,672,24
2024-11-21 22:00:00,52094.999039300914,1,AutoARIMA_wFC,672,24
2024-11-21 23:00:00,54576.5440275124,2,AutoARIMA_wFC,672,24
2024-11-22 00:00:00,53110.304391604936,2,AutoARIMA_wFC,672,24
2024-11-22 01:00:00,52845.847703027684,2,AutoARIMA_wFC,672,24
2024-11-22 02:00:00,53451.68932582831,2,AutoARIMA_wFC,672,24
2024-11-22 03:00:00,54321.18543188681,2,AutoARIMA_wFC,672,24
2024-11-22 04:00:00,55361.78279006458,2,AutoARIMA_wFC,672,24
2024-11-22 05:00:00,56568.35693623434,2,AutoARIMA_wFC,672,24
2024-11-22 06:00:00,57659.27501169258,2,AutoARIMA_wFC,672,24
2024-11-22 07:00:00,58555.20836543033,2,AutoARIMA_wFC,672,24
2024-11-22 08:00:00,59627.334099381515,2,AutoARIMA_wFC,672,24
2024-11-22 09:00:00,60591.68268864022,2,AutoARIMA_wFC,672,24
2024-11-22 10:00:00,61576.44304504066,2,AutoARIMA_wFC,672,24
2024-11-22 11:00:00,62202.47600058617,2,AutoARIMA_wFC,672,24
2024-11-22 12:00:00,62689.01609826195,2,AutoARIMA_wFC,672,24
2024-11-22 13:00:00,62828.87927168619,2,AutoARIMA_wFC,672,24
2024-11-22 14:00:00,62813.368315999716,2,AutoARIMA_wFC,672,24
2024-11-22 15:00:00,62547.05802505513,2,AutoARIMA_wFC,672,24
2024-11-22 16:00:00,62177.74168990259,2,AutoARIMA_wFC,672,24
2024-11-22 17:00:00,61961.36653508007,2,AutoARIMA_wFC,672,24
2024-11-22 18:00:00,62127.393593552144,2,AutoARIMA_wFC,672,24
2024-11-22 19:00:00,62051.79767462706,2,AutoARIMA_wFC,672,24
