timestamp,forecast,model_name,split,training_horizon,forecast_horizon
2024-09-21 23:00:00,37823.656,BiLSTM_wFC,1,8064,24
2024-09-22 00:00:00,36720.535,BiLSTM_wFC,1,8064,24
2024-09-22 01:00:00,35009.89,BiLSTM_wFC,1,8064,24
2024-09-22 02:00:00,35439.242,BiLSTM_wFC,1,8064,24
2024-09-22 03:00:00,34969.49,BiLSTM_wFC,1,8064,24
2024-09-22 04:00:00,36799.77,BiLSTM_wFC,1,8064,24
2024-09-22 05:00:00,37957.094,BiLSTM_wFC,1,8064,24
2024-09-22 06:00:00,40238.65,BiLSTM_wFC,1,8064,24
2024-09-22 07:00:00,43589.31,BiLSTM_wFC,1,8064,24
2024-09-22 08:00:00,44754.332,BiLSTM_wFC,1,8064,24
2024-09-22 09:00:00,47313.027,BiLSTM_wFC,1,8064,24
2024-09-22 10:00:00,45993.105,BiLSTM_wFC,1,8064,24
2024-09-22 11:00:00,48075.33,BiLSTM_wFC,1,8064,24
2024-09-22 12:00:00,46469.637,BiLSTM_wFC,1,8064,24
2024-09-22 13:00:00,44484.926,BiLSTM_wFC,1,8064,24
2024-09-22 14:00:00,44659.305,BiLSTM_wFC,1,8064,24
2024-09-22 15:00:00,43873.074,BiLSTM_wFC,1,8064,24
2024-09-22 16:00:00,45213.324,BiLSTM_wFC,1,8064,24
2024-09-22 17:00:00,47134.53,BiLSTM_wFC,1,8064,24
2024-09-22 18:00:00,48191.62,BiLSTM_wFC,1,8064,24
2024-09-22 19:00:00,46695.34,BiLSTM_wFC,1,8064,24
2024-09-22 20:00:00,46285.094,BiLSTM_wFC,1,8064,24
2024-09-22 21:00:00,43424.16,BiLSTM_wFC,1,8064,24
2024-09-22 22:00:00,41392.28,BiLSTM_wFC,1,8064,24
2024-09-22 23:00:00,38878.758,BiLSTM_wFC,2,8064,24
2024-09-23 00:00:00,39364.344,BiLSTM_wFC,2,8064,24
2024-09-23 01:00:00,38146.008,BiLSTM_wFC,2,8064,24
2024-09-23 02:00:00,37259.152,BiLSTM_wFC,2,8064,24
2024-09-23 03:00:00,39771.086,BiLSTM_wFC,2,8064,24
2024-09-23 04:00:00,42097.836,BiLSTM_wFC,2,8064,24
2024-09-23 05:00:00,48497.83,BiLSTM_wFC,2,8064,24
2024-09-23 06:00:00,54799.8,BiLSTM_wFC,2,8064,24
2024-09-23 07:00:00,59354.035,BiLSTM_wFC,2,8064,24
2024-09-23 08:00:00,59407.523,BiLSTM_wFC,2,8064,24
2024-09-23 09:00:00,60179.48,BiLSTM_wFC,2,8064,24
2024-09-23 10:00:00,61077.72,BiLSTM_wFC,2,8064,24
2024-09-23 11:00:00,60653.18,BiLSTM_wFC,2,8064,24
2024-09-23 12:00:00,59145.87,BiLSTM_wFC,2,8064,24
2024-09-23 13:00:00,58229.156,BiLSTM_wFC,2,8064,24
2024-09-23 14:00:00,57404.9,BiLSTM_wFC,2,8064,24
2024-09-23 15:00:00,56460.777,BiLSTM_wFC,2,8064,24
2024-09-23 16:00:00,56560.84,BiLSTM_wFC,2,8064,24
2024-09-23 17:00:00,58332.32,BiLSTM_wFC,2,8064,24
2024-09-23 18:00:00,58449.355,BiLSTM_wFC,2,8064,24
2024-09-23 19:00:00,57145.3,BiLSTM_wFC,2,8064,24
2024-09-23 20:00:00,55309.355,BiLSTM_wFC,2,8064,24
2024-09-23 21:00:00,51340.465,BiLSTM_wFC,2,8064,24
2024-09-23 22:00:00,47847.93,BiLSTM_wFC,2,8064,24
2024-09-23 23:00:00,43824.137,BiLSTM_wFC,3,8064,24
2024-09-24 00:00:00,43886.125,BiLSTM_wFC,3,8064,24
2024-09-24 01:00:00,42260.1,BiLSTM_wFC,3,8064,24
2024-09-24 02:00:00,41591.215,BiLSTM_wFC,3,8064,24
2024-09-24 03:00:00,44420.92,BiLSTM_wFC,3,8064,24
2024-09-24 04:00:00,45898.39,BiLSTM_wFC,3,8064,24
2024-09-24 05:00:00,52731.777,BiLSTM_wFC,3,8064,24
2024-09-24 06:00:00,58504.684,BiLSTM_wFC,3,8064,24
2024-09-24 07:00:00,62624.613,BiLSTM_wFC,3,8064,24
2024-09-24 08:00:00,63013.84,BiLSTM_wFC,3,8064,24
2024-09-24 09:00:00,63903.836,BiLSTM_wFC,3,8064,24
2024-09-24 10:00:00,64254.49,BiLSTM_wFC,3,8064,24
2024-09-24 11:00:00,63140.312,BiLSTM_wFC,3,8064,24
2024-09-24 12:00:00,62160.73,BiLSTM_wFC,3,8064,24
2024-09-24 13:00:00,61623.133,BiLSTM_wFC,3,8064,24
2024-09-24 14:00:00,60297.957,BiLSTM_wFC,3,8064,24
2024-09-24 15:00:00,59213.836,BiLSTM_wFC,3,8064,24
2024-09-24 16:00:00,59172.44,BiLSTM_wFC,3,8064,24
2024-09-24 17:00:00,60390.086,BiLSTM_wFC,3,8064,24
2024-09-24 18:00:00,60022.477,BiLSTM_wFC,3,8064,24
2024-09-24 19:00:00,57900.105,BiLSTM_wFC,3,8064,24
2024-09-24 20:00:00,56285.887,BiLSTM_wFC,3,8064,24
2024-09-24 21:00:00,52186.125,BiLSTM_wFC,3,8064,24
2024-09-24 22:00:00,48494.574,BiLSTM_wFC,3,8064,24
2024-09-24 23:00:00,44867.617,BiLSTM_wFC,4,8064,24
2024-09-25 00:00:00,44100.613,BiLSTM_wFC,4,8064,24
2024-09-25 01:00:00,42636.867,BiLSTM_wFC,4,8064,24
2024-09-25 02:00:00,42564.19,BiLSTM_wFC,4,8064,24
2024-09-25 03:00:00,44098.777,BiLSTM_wFC,4,8064,24
2024-09-25 04:00:00,46630.977,BiLSTM_wFC,4,8064,24
2024-09-25 05:00:00,52789.42,BiLSTM_wFC,4,8064,24
2024-09-25 06:00:00,58328.086,BiLSTM_wFC,4,8064,24
2024-09-25 07:00:00,62397.812,BiLSTM_wFC,4,8064,24
2024-09-25 08:00:00,62587.29,BiLSTM_wFC,4,8064,24
2024-09-25 09:00:00,63123.957,BiLSTM_wFC,4,8064,24
2024-09-25 10:00:00,63334.79,BiLSTM_wFC,4,8064,24
2024-09-25 11:00:00,63260.438,BiLSTM_wFC,4,8064,24
2024-09-25 12:00:00,62038.35,BiLSTM_wFC,4,8064,24
2024-09-25 13:00:00,60655.684,BiLSTM_wFC,4,8064,24
2024-09-25 14:00:00,59967.668,BiLSTM_wFC,4,8064,24
2024-09-25 15:00:00,58936.97,BiLSTM_wFC,4,8064,24
2024-09-25 16:00:00,58948.336,BiLSTM_wFC,4,8064,24
2024-09-25 17:00:00,60087.406,BiLSTM_wFC,4,8064,24
2024-09-25 18:00:00,60036.906,BiLSTM_wFC,4,8064,24
2024-09-25 19:00:00,58312.86,BiLSTM_wFC,4,8064,24
