timestamp,forecast,split,model_name,training_horizon,forecast_horizon
2024-11-20 23:00:00,54350.78831017841,1,AutoARIMA_wFC,336,24
2024-11-21 00:00:00,51323.21476065641,1,AutoARIMA_wFC,336,24
2024-11-21 01:00:00,49564.62290285324,1,AutoARIMA_wFC,336,24
2024-11-21 02:00:00,48432.30630719298,1,AutoARIMA_wFC,336,24
2024-11-21 03:00:00,48219.64135886828,1,AutoARIMA_wFC,336,24
2024-11-21 04:00:00,48088.459831255146,1,AutoARIMA_wFC,336,24
2024-11-21 05:00:00,48266.7047939137,1,AutoARIMA_wFC,336,24
2024-11-21 06:00:00,48179.91591872925,1,AutoARIMA_wFC,336,24
2024-11-21 07:00:00,48769.45708206677,1,AutoARIMA_wFC,336,24
2024-11-21 08:00:00,49421.24235547414,1,AutoARIMA_wFC,336,24
2024-11-21 09:00:00,50485.30832523057,1,AutoARIMA_wFC,336,24
2024-11-21 10:00:00,51451.52217941987,1,AutoARIMA_wFC,336,24
2024-11-21 11:00:00,52165.08782312399,1,AutoARIMA_wFC,336,24
2024-11-21 12:00:00,52640.24078188823,1,AutoARIMA_wFC,336,24
2024-11-21 13:00:00,52782.90499207904,1,AutoARIMA_wFC,336,24
2024-11-21 14:00:00,52548.17533877099,1,AutoARIMA_wFC,336,24
2024-11-21 15:00:00,51557.402034933984,1,AutoARIMA_wFC,336,24
2024-11-21 16:00:00,50620.634585697306,1,AutoARIMA_wFC,336,24
2024-11-21 17:00:00,50166.12820189113,1,AutoARIMA_wFC,336,24
2024-11-21 18:00:00,49462.649289246074,1,AutoARIMA_wFC,336,24
2024-11-21 19:00:00,49019.31705620485,1,AutoARIMA_wFC,336,24
2024-11-21 20:00:00,48726.499561504315,1,AutoARIMA_wFC,336,24
2024-11-21 21:00:00,48518.827572231894,1,AutoARIMA_wFC,336,24
2024-11-21 22:00:00,48169.69436249238,1,AutoARIMA_wFC,336,24
2024-11-21 23:00:00,54621.213008393555,2,AutoARIMA_wFC,336,24
2024-11-22 00:00:00,53107.94433626789,2,AutoARIMA_wFC,336,24
2024-11-22 01:00:00,52616.89665401887,2,AutoARIMA_wFC,336,24
2024-11-22 02:00:00,52912.9729301761,2,AutoARIMA_wFC,336,24
2024-11-22 03:00:00,53222.14542939981,2,AutoARIMA_wFC,336,24
2024-11-22 04:00:00,53533.81727467451,2,AutoARIMA_wFC,336,24
2024-11-22 05:00:00,53976.59912198315,2,AutoARIMA_wFC,336,24
2024-11-22 06:00:00,54273.727287186804,2,AutoARIMA_wFC,336,24
2024-11-22 07:00:00,54412.53089416152,2,AutoARIMA_wFC,336,24
2024-11-22 08:00:00,54991.718424146486,2,AutoARIMA_wFC,336,24
2024-11-22 09:00:00,55633.05398608794,2,AutoARIMA_wFC,336,24
2024-11-22 10:00:00,56520.20087851201,2,AutoARIMA_wFC,336,24
2024-11-22 11:00:00,57086.880215794474,2,AutoARIMA_wFC,336,24
2024-11-22 12:00:00,57614.055718030315,2,AutoARIMA_wFC,336,24
2024-11-22 13:00:00,57765.74320176621,2,AutoARIMA_wFC,336,24
2024-11-22 14:00:00,57779.430505172975,2,AutoARIMA_wFC,336,24
